player_name,Type,description,game_type,inning,inning_topbot,home_team,away_team,balls,strikes,stand,p_throws,plate_x,plate_z,sz_top,sz_bot,Ump_HP,Ump_Nation,Ump_Continent,actual,called,error,error_type,batter_team,pitcher_team,batter_continent,pitcher_continent,round,dist_x,dist_z,pmax_dist,border_dist,border_dist_inch,plate_x_abs,plate_z_norm,count_label,stand_L,p_throws_L,round_T,bat_Asia,bat_Europe,bat_LatAm,bat_Oceania,pit_Asia,pit_Europe,pit_LatAm,pit_Oceania
"Gonzales, Nick",ball-ball,ball,F,2,Top,GBR,MEX,0,0,R,R,0.939121691,1.276991886,3.051,1.54,Roberto Ortiz,PUR,North America,ball,ball,0,ball-ball,MEX,GBR,North America,Europe,Preliminary,0.230821691,0.263008114,0.263008114,0.263008114,3.156097368,0.939121691,-0.174062286,0-0,0,0,0,0,0,0,0,0,1,0,0
"Tatis Jr., Fernando",ball-ball,ball,F,2,Bot,DOM,NCA,0,0,R,R,1.516655428,1.228408203,3.346,1.689,Paul Clemons,USA,North America,ball,ball,0,ball-ball,DOM,NCA,Latin America,Latin America,Preliminary,0.808355428,0.460591797,0.808355428,0.808355428,9.700265136,1.516655428,-0.277967288,0-0,0,0,0,0,0,1,0,0,0,1,0
"Kondoh, Kensuke",ball-ball,ball,F,4,Top,TPE,JPN,1,1,L,R,0.523318422,0.074563836,2.987,1.508,Jordan Baker,USA,North America,ball,ball,0,ball-ball,JPN,TPE,Asia,Asia,Preliminary,-0.184981578,1.433436164,1.433436164,1.433436164,17.20123397,0.523318422,-0.969192809,1岿 1老,1,0,0,1,0,0,0,1,0,0,0
"Bregman, Alex",ball-ball,ball,F,8,Top,BRA,USA,0,0,R,R,1.961165472,2.956756236,3.126,1.578,Brennan Miller,USA,North America,ball,ball,0,ball-ball,USA,BRA,North America,Latin America,Preliminary,1.252865472,-0.169243764,1.252865472,1.252865472,15.03438566,1.961165472,0.890669403,0-0,0,0,0,0,0,0,0,0,0,1,0
"Gim?nez, Andr?s",ball-ball,ball,F,2,Bot,VEN,NED,2,0,L,R,0.55064836,1.236283571,3.165,1.597,Shane Livensparger,USA,North America,ball,ball,0,ball-ball,VEN,NED,Latin America,Europe,Preliminary,-0.15765164,0.360716429,0.360716429,0.360716429,4.328597148,0.55064836,-0.230048743,Feb-00,1,0,0,0,0,1,0,0,1,0,0
"Raleigh, Cal",ball-ball,ball,F,3,Top,BRA,USA,2,1,L,R,1.460432684,3.383672551,3.282,1.656,Brennan Miller,USA,North America,ball,ball,0,ball-ball,USA,BRA,North America,Latin America,Preliminary,0.752132684,0.101672551,0.752132684,0.752132684,9.025592208,1.460432684,1.062529244,2岿 1老,1,0,0,0,0,0,0,0,0,1,0
"Chisholm Jr., Jazz",ball-ball,ball,F,3,Bot,GBR,MEX,0,0,L,R,-0.118821502,1.348771422,3.156,1.593,Roberto Ortiz,PUR,North America,ball,ball,0,ball-ball,GBR,MEX,Europe,North America,Preliminary,-0.589478498,0.244228578,0.244228578,0.244228578,2.930742936,0.118821502,-0.156256288,0-0,1,0,0,0,1,0,0,0,0,0,0
"Bazzana, Travis",ball-ball,ball,F,3,Top,CZE,AUS,2,0,L,R,-1.379247483,2.933702567,3.179,1.604,Ryan Additon,USA,North America,ball,ball,0,ball-ball,AUS,CZE,Oceania,Europe,Preliminary,0.670947483,-0.245297433,0.670947483,0.670947483,8.051369796,1.379247483,0.844255598,Feb-00,1,0,0,0,0,0,1,0,1,0,0
"Ramos, Jose",ball-ball,ball,F,3,Bot,PAN,CUB,0,0,R,L,-1.541148936,3.318893009,3.202,1.616,Tomoya Ishiyama,JPN,Asia,ball,ball,0,ball-ball,PAN,CUB,Latin America,Latin America,Preliminary,0.832848936,0.116893009,0.832848936,0.832848936,9.994187232,1.541148936,1.073703032,0-0,0,1,0,0,0,1,0,0,0,1,0
"Albies, Ozzie",ball-ball,ball,F,5,Top,VEN,NED,0,0,L,R,-1.494519295,2.149069453,2.985,1.506,Shane Livensparger,USA,North America,ball,ball,0,ball-ball,NED,VEN,Europe,Latin America,Preliminary,0.786219295,-0.643069453,0.786219295,0.786219295,9.43463154,1.494519295,0.434800171,0-0,1,0,0,0,1,0,0,0,0,1,0
"Tromp, Chadwick",ball-ball,ball,F,2,Top,VEN,NED,3,2,R,L,0.770313879,0.704607398,3.024,1.526,Shane Livensparger,USA,North America,ball,ball,0,ball-ball,NED,VEN,Europe,Latin America,Preliminary,0.062013879,0.821392602,0.821392602,0.821392602,9.856711224,0.770313879,-0.54832617,3岿 2老,0,1,0,0,1,0,0,0,0,1,0
"Buelvas, Brayan",ball-ball,ball,F,2,Bot,COL,PUR,1,0,R,R,0.287084418,4.818497316,3.126,1.578,Alex MacKay,USA,North America,ball,ball,0,ball-ball,COL,PUR,Latin America,Latin America,Preliminary,-0.421215582,1.692497316,1.692497316,1.692497316,20.30996779,0.287084418,2.093344519,Jan-00,0,0,0,0,0,1,0,0,0,1,0
"Raleigh, Cal",ball-ball,ball,F,3,Top,BRA,USA,1,1,L,R,-2.293542512,4.00948175,3.282,1.656,Brennan Miller,USA,North America,ball,ball,0,ball-ball,USA,BRA,North America,Latin America,Preliminary,1.585242512,0.72748175,1.585242512,1.585242512,19.02291014,2.293542512,1.44740575,1岿 1老,1,0,0,0,0,0,0,0,0,1,0
"Perdomo, Geraldo",ball-ball,ball,F,2,Bot,DOM,NCA,3,2,L,R,-0.736572887,1.323112769,3.317,1.674,Paul Clemons,USA,North America,ball,ball,0,ball-ball,DOM,NCA,Latin America,Latin America,Preliminary,0.028272887,0.350887231,0.350887231,0.350887231,4.210646772,0.736572887,-0.213564961,3岿 2老,1,0,0,0,0,1,0,0,0,1,0
"Kondoh, Kensuke",ball-ball,ball,F,4,Top,TPE,JPN,0,1,L,R,0.892215423,3.167084083,2.987,1.508,Jordan Baker,USA,North America,ball,ball,0,ball-ball,JPN,TPE,Asia,Asia,Preliminary,0.183915423,0.180084083,0.183915423,0.183915423,2.206985076,0.892215423,1.121760705,0-1,1,0,0,1,0,0,0,1,0,0,0
"Sato, Teruaki",ball-ball,ball,F,7,Top,TPE,JPN,3,1,L,R,1.577938756,3.102652003,3.299,1.665,Jordan Baker,USA,North America,ball,ball,0,ball-ball,JPN,TPE,Asia,Asia,Preliminary,0.869638756,-0.196347997,0.869638756,0.869638756,10.43566507,1.577938756,0.879835987,3岿 1老,1,0,0,1,0,0,0,1,0,0,0
"Gim?nez, Andr?s",ball-ball,ball,F,2,Bot,VEN,NED,1,0,L,R,-1.177646143,4.206560793,3.165,1.597,Shane Livensparger,USA,North America,ball,ball,0,ball-ball,VEN,NED,Latin America,Europe,Preliminary,0.469346143,1.041560793,1.041560793,1.041560793,12.49872952,1.177646143,1.66426071,Jan-00,1,0,0,0,0,1,0,0,1,0,0
"Bazzana, Travis",ball-ball,ball,F,3,Top,CZE,AUS,1,0,L,R,-1.360873113,3.143573386,3.179,1.604,Ryan Additon,USA,North America,ball,ball,0,ball-ball,AUS,CZE,Oceania,Europe,Preliminary,0.652573113,-0.035426614,0.652573113,0.652573113,7.830877356,1.360873113,0.977506912,Jan-00,1,0,0,0,0,0,1,0,1,0,0
"Cheng, Tsung-Che",ball-ball,ball,F,5,Bot,TPE,JPN,0,0,L,L,-0.263455221,0.857837578,3.016,1.522,Jordan Baker,USA,North America,ball,ball,0,ball-ball,TPE,JPN,Asia,Asia,Preliminary,-0.444844779,0.664162422,0.664162422,0.664162422,7.969949064,0.263455221,-0.444553161,0-0,1,1,0,1,0,0,0,1,0,0,0
"Escala, William",ball-ball,ball,F,2,Bot,CZE,AUS,0,1,R,L,-1.037453357,2.595038455,3.3,1.5,Ryan Additon,USA,North America,ball,ball,0,ball-ball,CZE,AUS,Europe,Oceania,Preliminary,0.329153357,-0.704961545,0.329153357,0.329153357,3.949840284,1.037453357,0.608354697,0-1,0,1,0,0,1,0,0,0,0,0,1
"Tromp, Chadwick",ball-ball,ball,F,2,Top,VEN,NED,2,2,R,L,1.41546862,2.509321708,3.024,1.526,Shane Livensparger,USA,North America,ball,ball,0,ball-ball,NED,VEN,Europe,Latin America,Preliminary,0.70716862,-0.514678292,0.70716862,0.70716862,8.48602344,1.41546862,0.656423036,2岿 2老,0,1,0,0,1,0,0,0,0,1,0
"Rojo, Lucas",ball-ball,ball,F,7,Bot,BRA,USA,0,0,R,R,0.549161773,0.884853122,2.943,1.485,Brennan Miller,USA,North America,ball,ball,0,ball-ball,BRA,USA,Latin America,North America,Preliminary,-0.159138227,0.600146878,0.600146878,0.600146878,7.201762536,0.549161773,-0.411623373,0-0,0,0,0,0,0,1,0,0,0,0,0
"Arozarena, Randy",ball-ball,ball,F,8,Top,GBR,MEX,3,1,R,R,1.171796318,0.879739594,3.128,1.579,Roberto Ortiz,PUR,North America,ball,ball,0,ball-ball,MEX,GBR,North America,Europe,Preliminary,0.463496318,0.699260406,0.699260406,0.699260406,8.391124872,1.171796318,-0.451426989,3岿 1老,0,0,0,0,0,0,0,0,1,0,0
"Buelvas, Brayan",ball-ball,ball,F,2,Bot,COL,PUR,0,0,R,R,1.275619717,2.454918142,3.126,1.578,Alex MacKay,USA,North America,ball,ball,0,ball-ball,COL,PUR,Latin America,Latin America,Preliminary,0.567319717,-0.671081858,0.567319717,0.567319717,6.807836604,1.275619717,0.566484588,0-0,0,0,0,0,0,1,0,0,0,1,0
"Raleigh, Cal",ball-ball,ball,F,3,Top,BRA,USA,0,1,L,R,0.575197971,1.155222179,3.282,1.656,Brennan Miller,USA,North America,ball,ball,0,ball-ball,USA,BRA,North America,Latin America,Preliminary,-0.133102029,0.500777821,0.500777821,0.500777821,6.009333852,0.575197971,-0.30798144,0-1,1,0,0,0,0,0,0,0,0,1,0
"Gim?nez, Andr?s",ball-ball,ball,F,2,Bot,VEN,NED,0,0,L,R,-1.167970708,2.891158922,3.165,1.597,Shane Livensparger,USA,North America,ball,ball,0,ball-ball,VEN,NED,Latin America,Europe,Preliminary,0.459670708,-0.273841078,0.459670708,0.459670708,5.516048496,1.167970708,0.825356455,0-0,1,0,0,0,0,1,0,0,1,0,0
"Sato, Teruaki",ball-ball,ball,F,7,Top,TPE,JPN,2,1,L,R,-1.712639129,3.944930178,3.299,1.665,Jordan Baker,USA,North America,ball,ball,0,ball-ball,JPN,TPE,Asia,Asia,Preliminary,1.004339129,0.645930178,1.004339129,1.004339129,12.05206955,1.712639129,1.395306106,2岿 1老,1,0,0,1,0,0,0,1,0,0,0
"Hall, Alex",ball-ball,ball,F,6,Top,CZE,AUS,0,0,L,R,-0.336320205,0.616225924,3.121,1.575,Ryan Additon,USA,North America,ball,ball,0,ball-ball,AUS,CZE,Oceania,Europe,Preliminary,-0.371979795,0.958774076,0.958774076,0.958774076,11.50528891,0.336320205,-0.620164344,0-0,1,0,0,0,0,0,1,0,1,0,0
"Bazzana, Travis",ball-ball,ball,F,3,Top,CZE,AUS,0,0,L,R,-1.17479899,3.292049079,3.179,1.604,Ryan Additon,USA,North America,ball,ball,0,ball-ball,AUS,CZE,Oceania,Europe,Preliminary,0.46649899,0.113049079,0.46649899,0.46649899,5.59798788,1.17479899,1.071777193,0-0,1,0,0,0,0,0,1,0,1,0,0
"Tromp, Chadwick",ball-ball,ball,F,2,Top,VEN,NED,1,2,R,L,0.85160777,0.56855566,3.024,1.526,Shane Livensparger,USA,North America,ball,ball,0,ball-ball,NED,VEN,Europe,Latin America,Preliminary,0.14330777,0.95744434,0.95744434,0.95744434,11.48933208,0.85160777,-0.639148425,1岿 2老,0,1,0,0,1,0,0,0,0,1,0
"Arozarena, Randy",ball-ball,ball,F,8,Top,GBR,MEX,2,1,R,R,-1.343730101,1.428636268,3.128,1.579,Roberto Ortiz,PUR,North America,ball,ball,0,ball-ball,MEX,GBR,North America,Europe,Preliminary,0.635430101,0.150363732,0.635430101,0.635430101,7.625161212,1.343730101,-0.097071486,2岿 1老,0,0,0,0,0,0,0,0,1,0,0
"Sato, Teruaki",ball-ball,ball,F,7,Top,TPE,JPN,1,1,L,R,0.907594128,0.023195708,3.299,1.665,Jordan Baker,USA,North America,ball,ball,0,ball-ball,JPN,TPE,Asia,Asia,Preliminary,0.199294128,1.641804292,1.641804292,1.641804292,19.7016515,0.907594128,-1.004776188,1岿 1老,1,0,0,1,0,0,0,1,0,0,0
"Perdomo, Geraldo",ball-ball,ball,F,2,Bot,DOM,NCA,2,2,L,R,0.953683688,2.266461554,3.317,1.674,Paul Clemons,USA,North America,ball,ball,0,ball-ball,DOM,NCA,Latin America,Latin America,Preliminary,0.245383688,-0.592461554,0.245383688,0.245383688,2.944604256,0.953683688,0.360597416,2岿 2老,1,0,0,0,0,1,0,0,0,1,0
"Ohtani, Shohei",ball-ball,ball,F,2,Top,TPE,JPN,0,0,L,R,-0.200905888,1.458619925,3.369,1.7,Jordan Baker,USA,North America,ball,ball,0,ball-ball,JPN,TPE,Asia,Asia,Preliminary,-0.507394112,0.241380075,0.241380075,0.241380075,2.8965609,0.200905888,-0.144625569,0-0,1,0,0,1,0,0,0,1,0,0,0
"Raleigh, Cal",ball-ball,ball,F,1,Top,BRA,USA,1,1,L,R,0.746324162,0.870282692,3.282,1.656,Brennan Miller,USA,North America,ball,ball,0,ball-ball,USA,BRA,North America,Latin America,Preliminary,0.038024162,0.785717308,0.785717308,0.785717308,9.428607696,0.746324162,-0.483220977,1岿 1老,1,0,0,0,0,0,0,0,0,1,0
"Schwarber, Kyle",ball-ball,ball,F,8,Top,BRA,USA,0,0,L,R,-1.018930942,2.220435489,3.181,1.605,Brennan Miller,USA,North America,ball,ball,0,ball-ball,USA,BRA,North America,Latin America,Preliminary,0.310630942,-0.615435489,0.310630942,0.310630942,3.727571304,1.018930942,0.390504752,0-0,1,0,0,0,0,0,0,0,0,1,0
"Rosario, Eddie",ball-ball,ball,F,3,Top,COL,PUR,3,2,L,L,0.872245822,3.708993377,3.206,1.618,Alex MacKay,USA,North America,ball,ball,0,ball-ball,PUR,COL,Latin America,Latin America,Preliminary,0.163945822,0.502993377,0.502993377,0.502993377,6.035920524,0.872245822,1.316746459,3岿 2老,1,1,0,0,0,1,0,0,0,1,0
"Alvarez Jr., Nacho",ball-ball,ball,F,2,Top,GBR,MEX,2,0,R,R,1.074257243,2.970998012,3.137,1.583,Roberto Ortiz,PUR,North America,ball,ball,0,ball-ball,MEX,GBR,North America,Europe,Preliminary,0.365957243,-0.166001988,0.365957243,0.365957243,4.391486916,1.074257243,0.893177614,Feb-00,0,0,0,0,0,0,0,0,1,0,0
"Guibert, Yoelkis",ball-ball,ball,F,2,Top,PAN,CUB,1,0,L,L,-0.885793243,1.159129307,3.121,1.575,Tomoya Ishiyama,JPN,Asia,ball,ball,0,ball-ball,CUB,PAN,Latin America,Latin America,Preliminary,0.177493243,0.415870693,0.415870693,0.415870693,4.990448316,0.885793243,-0.268997861,Jan-00,1,1,0,0,0,1,0,0,0,1,0
"Ohtani, Shohei",ball-ball,ball,F,4,Top,TPE,JPN,0,0,L,R,1.219150224,2.155264819,3.369,1.7,Jordan Baker,USA,North America,ball,ball,0,ball-ball,JPN,TPE,Asia,Asia,Preliminary,0.510850224,-0.455264819,0.510850224,0.510850224,6.130202688,1.219150224,0.272777004,0-0,1,0,0,1,0,0,0,1,0,0,0
"Rodr?guez, Julio",ball-ball,ball,F,6,Bot,DOM,NCA,2,2,R,R,-1.318020405,3.142810992,3.378,1.705,Paul Clemons,USA,North America,ball,ball,0,ball-ball,DOM,NCA,Latin America,Latin America,Preliminary,0.609720405,-0.235189008,0.609720405,0.609720405,7.31664486,1.318020405,0.859420796,2岿 2老,0,0,0,0,0,1,0,0,0,1,0
"Whitefield, Aaron",ball-ball,ball,F,6,Top,CZE,AUS,1,2,R,R,2.136123403,1.664935595,3.388,1.71,Ryan Additon,USA,North America,ball,ball,0,ball-ball,AUS,CZE,Oceania,Europe,Preliminary,1.427823403,0.045064405,1.427823403,1.427823403,17.13388084,2.136123403,-0.026856022,1岿 2老,0,0,0,0,0,0,1,0,1,0,0
"Kennelly, Tim",ball-ball,ball,F,3,Top,CZE,AUS,0,0,R,R,0.996982804,3.380772714,3.21,1.62,Ryan Additon,USA,North America,ball,ball,0,ball-ball,AUS,CZE,Oceania,Europe,Preliminary,0.288682804,0.170772714,0.288682804,0.288682804,3.464193648,0.996982804,1.107404223,0-0,0,0,0,0,0,0,1,0,1,0,0
"Wu, Nien-Ting",ball-ball,ball,F,2,Bot,TPE,JPN,1,2,L,R,0.185365107,0.518659005,3.121,1.575,Jordan Baker,USA,North America,ball,ball,0,ball-ball,TPE,JPN,Asia,Asia,Preliminary,-0.522934893,1.056340995,1.056340995,1.056340995,12.67609194,0.185365107,-0.683273606,1岿 2老,1,0,0,1,0,0,0,1,0,0,0
"Chen, Chen-Wei",ball-ball,ball,F,5,Bot,TPE,JPN,0,0,L,L,-0.689924908,1.270400715,3.165,1.598,Jordan Baker,USA,North America,ball,ball,0,ball-ball,TPE,JPN,Asia,Asia,Preliminary,-0.018375092,0.327599285,0.327599285,0.327599285,3.93119142,0.689924908,-0.209061445,0-0,1,1,0,1,0,0,0,1,0,0,0
"Mascai, Victor",ball-ball,ball,F,2,Bot,BRA,USA,2,2,L,R,-0.088857691,4.227164588,3.299,1.665,Brennan Miller,USA,North America,ball,ball,0,ball-ball,BRA,USA,Latin America,North America,Preliminary,-0.619442309,0.928164588,0.928164588,0.928164588,11.13797506,0.088857691,1.568032184,2岿 2老,1,0,0,0,0,1,0,0,0,0,0
"Rosario, Eddie",ball-ball,ball,F,3,Top,COL,PUR,2,2,L,L,-2.205537178,1.504244602,3.206,1.618,Alex MacKay,USA,North America,ball,ball,0,ball-ball,PUR,COL,Latin America,Latin America,Preliminary,1.497237178,0.113755398,1.497237178,1.497237178,17.96684614,2.205537178,-0.071634382,2岿 2老,1,1,0,0,0,1,0,0,0,1,0
"Arozarena, Randy",ball-ball,ball,F,8,Top,GBR,MEX,1,0,R,R,1.116371313,0.977647955,3.128,1.579,Roberto Ortiz,PUR,North America,ball,ball,0,ball-ball,MEX,GBR,North America,Europe,Preliminary,0.408071313,0.601352045,0.601352045,0.601352045,7.21622454,1.116371313,-0.388219526,Jan-00,0,0,0,0,0,0,0,0,1,0,0
"Alvarez Jr., Nacho",ball-ball,ball,F,2,Top,GBR,MEX,1,0,R,R,1.213957698,0.438484713,3.137,1.583,Roberto Ortiz,PUR,North America,ball,ball,0,ball-ball,MEX,GBR,North America,Europe,Preliminary,0.505657698,1.144515287,1.144515287,1.144515287,13.73418344,1.213957698,-0.736496324,Jan-00,0,0,0,0,0,0,0,0,1,0,0
"Judge, Aaron",ball-ball,ball,F,8,Top,BRA,USA,2,0,R,R,2.165839758,3.168590599,3.523,1.778,Brennan Miller,USA,North America,ball,ball,0,ball-ball,USA,BRA,North America,Latin America,Preliminary,1.457539758,-0.354409401,1.457539758,1.457539758,17.4904771,2.165839758,0.796900057,Feb-00,0,0,0,0,0,0,0,0,0,1,0
"Guibert, Yoelkis",ball-ball,ball,F,2,Top,PAN,CUB,0,0,L,L,-0.606448763,1.257131111,3.121,1.575,Tomoya Ishiyama,JPN,Asia,ball,ball,0,ball-ball,CUB,PAN,Latin America,Latin America,Preliminary,-0.101851237,0.317868889,0.317868889,0.317868889,3.814426668,0.606448763,-0.205607302,0-0,1,1,0,0,0,1,0,0,0,1,0
"Bregman, Alex",ball-ball,ball,F,3,Top,BRA,USA,2,1,R,R,2.917549579,-0.543986379,3.126,1.578,Brennan Miller,USA,North America,ball,ball,0,ball-ball,USA,BRA,North America,Latin America,Preliminary,2.209249579,2.121986379,2.209249579,2.209249579,26.51099495,2.917549579,-1.370792234,2岿 1老,0,0,0,0,0,0,0,0,0,1,0
"Rodr?guez, Julio",ball-ball,ball,F,6,Bot,DOM,NCA,1,2,R,R,0.864374884,3.770073149,3.378,1.705,Paul Clemons,USA,North America,ball,ball,0,ball-ball,DOM,NCA,Latin America,Latin America,Preliminary,0.156074884,0.392073149,0.392073149,0.392073149,4.704877788,0.864374884,1.234353347,1岿 2老,0,0,0,0,0,1,0,0,0,1,0
"Sato, Teruaki",ball-ball,ball,F,7,Top,TPE,JPN,0,0,L,R,-1.235352373,2.081176737,3.299,1.665,Jordan Baker,USA,North America,ball,ball,0,ball-ball,JPN,TPE,Asia,Asia,Preliminary,0.527052373,-0.416176737,0.527052373,0.527052373,6.324628476,1.235352373,0.254698125,0-0,1,0,0,1,0,0,0,1,0,0,0
"Raleigh, Cal",ball-ball,ball,F,1,Top,BRA,USA,0,0,L,R,0.756848137,1.143858142,3.282,1.656,Brennan Miller,USA,North America,ball,ball,0,ball-ball,USA,BRA,North America,Latin America,Preliminary,0.048548137,0.512141858,0.512141858,0.512141858,6.145702296,0.756848137,-0.314970392,0-0,1,0,0,0,0,0,0,0,0,1,0
"Mensik, Vojtech",ball-ball,ball,F,2,Bot,CZE,AUS,0,0,R,L,-1.46472673,3.238364077,3.21,1.62,Ryan Additon,USA,North America,ball,ball,0,ball-ball,CZE,AUS,Europe,Oceania,Preliminary,0.75642673,0.028364077,0.75642673,0.75642673,9.07712076,1.46472673,1.017839042,0-0,0,1,0,0,1,0,0,0,0,0,1
"Alvarez Jr., Nacho",ball-ball,ball,F,2,Top,GBR,MEX,0,0,R,R,1.021974193,2.917920755,3.137,1.583,Roberto Ortiz,PUR,North America,ball,ball,0,ball-ball,MEX,GBR,North America,Europe,Preliminary,0.313674193,-0.219079245,0.313674193,0.313674193,3.764090316,1.021974193,0.859022365,0-0,0,0,0,0,0,0,0,0,1,0,0
"Mart?nez, Carlos",ball-ball,ball,F,2,Bot,COL,PUR,0,0,R,R,1.346827822,1.622948965,3.165,1.598,Alex MacKay,USA,North America,ball,ball,0,ball-ball,COL,PUR,Latin America,Latin America,Preliminary,0.638527822,-0.024948965,0.638527822,0.638527822,7.662333864,1.346827822,0.015921484,0-0,0,0,0,0,0,1,0,0,0,1,0
"Perdomo, Geraldo",ball-ball,ball,F,2,Bot,DOM,NCA,1,1,L,R,0.004814119,-0.494790952,3.317,1.674,Paul Clemons,USA,North America,ball,ball,0,ball-ball,DOM,NCA,Latin America,Latin America,Preliminary,-0.703485881,2.168790952,2.168790952,2.168790952,26.02549142,0.004814119,-1.320018839,1岿 1老,1,0,0,0,0,1,0,0,0,1,0
"Bregman, Alex",ball-ball,ball,F,1,Top,BRA,USA,3,2,R,R,-1.402046257,2.178181061,3.126,1.578,Brennan Miller,USA,North America,ball,ball,0,ball-ball,USA,BRA,North America,Latin America,Preliminary,0.693746257,-0.600181061,0.693746257,0.693746257,8.324955084,1.402046257,0.387713864,3岿 2老,0,0,0,0,0,0,0,0,0,1,0
"Judge, Aaron",ball-ball,ball,F,8,Top,BRA,USA,1,0,R,R,-0.993119485,1.404165829,3.523,1.778,Brennan Miller,USA,North America,ball,ball,0,ball-ball,USA,BRA,North America,Latin America,Preliminary,0.284819485,0.373834171,0.373834171,0.373834171,4.486010052,0.993119485,-0.214231617,Jan-00,0,0,0,0,0,0,0,0,0,1,0
"Wu, Nien-Ting",ball-ball,ball,F,2,Bot,TPE,JPN,0,2,L,R,1.308142846,3.787549505,3.121,1.575,Jordan Baker,USA,North America,ball,ball,0,ball-ball,TPE,JPN,Asia,Asia,Preliminary,0.599842846,0.666549505,0.666549505,0.666549505,7.99859406,1.308142846,1.43114457,0-2,1,0,0,1,0,0,0,1,0,0,0
"Amaya, Miguel",ball-ball,ball,F,6,Bot,PAN,CUB,1,1,R,R,0.632321101,0.051427791,3.249,1.64,Tomoya Ishiyama,JPN,Asia,ball,ball,0,ball-ball,PAN,CUB,Latin America,Latin America,Preliminary,-0.075978899,1.588572209,1.588572209,1.588572209,19.06286651,0.632321101,-0.987304045,1岿 1老,0,0,0,0,0,1,0,0,0,1,0
"Rafaela, Ceddanne",ball-ball,ball,F,5,Top,VEN,NED,0,0,R,R,-0.553714141,3.619155072,3.11,1.57,Shane Livensparger,USA,North America,ball,ball,0,ball-ball,NED,VEN,Europe,Latin America,Preliminary,-0.154585859,0.509155072,0.509155072,0.509155072,6.109860864,0.553714141,1.330620177,0-0,0,0,0,0,1,0,0,0,0,1,0
"Albies, Ozzie",ball-ball,ball,F,7,Top,VEN,NED,2,2,L,R,-2.191246809,4.107548295,2.985,1.506,Shane Livensparger,USA,North America,ball,ball,0,ball-ball,NED,VEN,Europe,Latin America,Preliminary,1.482946809,1.122548295,1.482946809,1.482946809,17.79536171,2.191246809,1.75899141,2岿 2老,1,0,0,0,1,0,0,0,0,1,0
"Ito, Vitor",ball-ball,ball,F,7,Bot,BRA,USA,1,0,L,R,-0.521056749,3.547156945,3.121,1.575,Brennan Miller,USA,North America,ball,ball,0,ball-ball,BRA,USA,Latin America,North America,Preliminary,-0.187243251,0.426156945,0.426156945,0.426156945,5.11388334,0.521056749,1.275651323,Jan-00,1,0,0,0,0,1,0,0,0,0,0
"Mascai, Victor",ball-ball,ball,F,2,Bot,BRA,USA,1,2,L,R,1.343970138,1.663835987,3.299,1.665,Brennan Miller,USA,North America,ball,ball,0,ball-ball,BRA,USA,Latin America,North America,Preliminary,0.635670138,0.001164013,0.635670138,0.635670138,7.628041656,1.343970138,-7.12E-04,1岿 2老,1,0,0,0,0,1,0,0,0,0,0
"Duran, Jarren",ball-ball,ball,F,8,Top,GBR,MEX,3,1,L,R,-1.422908962,3.028068888,3.23,1.63,Roberto Ortiz,PUR,North America,ball,ball,0,ball-ball,MEX,GBR,North America,Europe,Preliminary,0.714608962,-0.201931112,0.714608962,0.714608962,8.575307544,1.422908962,0.873793055,3岿 1老,1,0,0,0,0,0,0,0,1,0,0
"Judge, Aaron",ball-ball,ball,F,8,Top,BRA,USA,0,0,R,R,-0.819111189,3.951137764,3.523,1.778,Brennan Miller,USA,North America,ball,ball,0,ball-ball,USA,BRA,North America,Latin America,Preliminary,0.110811189,0.428137764,0.428137764,0.428137764,5.137653168,0.819111189,1.245351154,0-0,0,0,0,0,0,0,0,0,0,1,0
"Muzik, Martin",ball-ball,ball,F,2,Bot,CZE,AUS,2,0,R,L,-1.677599126,2.02424896,3.165,1.598,Ryan Additon,USA,North America,ball,ball,0,ball-ball,CZE,AUS,Europe,Oceania,Preliminary,0.969299126,-0.42624896,0.969299126,0.969299126,11.63158951,1.677599126,0.272015929,Feb-00,0,1,0,0,1,0,0,0,0,0,1
"Hernandez, Omar",ball-ball,ball,F,2,Top,PAN,CUB,2,2,R,L,-0.892029655,1.299948948,3.1,1.57,Tomoya Ishiyama,JPN,Asia,ball,ball,0,ball-ball,CUB,PAN,Latin America,Latin America,Preliminary,0.183729655,0.270051052,0.270051052,0.270051052,3.240612624,0.892029655,-0.176503956,2岿 2老,0,1,0,0,0,1,0,0,0,1,0
"Perdomo, Geraldo",ball-ball,ball,F,2,Bot,DOM,NCA,0,1,L,R,-0.963136944,0.143264484,3.317,1.674,Paul Clemons,USA,North America,ball,ball,0,ball-ball,DOM,NCA,Latin America,Latin America,Preliminary,0.254836944,1.530735516,1.530735516,1.530735516,18.36882619,0.963136944,-0.931671038,0-1,1,0,0,0,0,1,0,0,0,1,0
"Wakatsuki, Kenya",ball-ball,ball,F,2,Top,TPE,JPN,0,0,R,R,-0.316560346,1.325371416,3.165,1.598,Jordan Baker,USA,North America,ball,ball,0,ball-ball,JPN,TPE,Asia,Asia,Preliminary,-0.391739654,0.272628584,0.272628584,0.272628584,3.271543008,0.316560346,-0.173981228,0-0,0,0,0,1,0,0,0,1,0,0,0
